appid,name,content,positive_ratio
676430,PUSH,"Game: PUSH. Description: Can you push all the buttons?. Genres: Casual, Indie. Steamspy_tags: Casual, Indie, Puzzle. Categories: Single-player, Steam Achievements",0.8950617283950617
676770,Island Dash,"Game: Island Dash. Description: You are controlling the Tourist through the whole Island. Your goal is to collect as much money as quickly as possible, so the Tourist can buy himself a Hotdog. If you are to slow and he runs out of calories, he will die. :( Do you think you can make it?. Genres: Adventure, Casual, Free to Play, Indie. Steamspy_tags: Free to Play, Adventure, Indie. Categories: Single-player",0.8344086021505376
676820,Subsurface Circular,"Game: Subsurface Circular. Description: When the truth is buried, go underground. Step into this new take on text-based adventure from the award-winning team behind Thomas Was Alone and Volume. A short story that hands you the fate of the world above, as a detective looking for answers on the Subsurface Circular.. Genres: Adventure, Casual, Indie. Steamspy_tags: Adventure, Indie, Casual. Categories: Single-player, Steam Achievements, Steam Cloud, Commentary available",0.9487179487179488
677120,Heroes of Hammerwatch,"Game: Heroes of Hammerwatch. Description: Heroes of Hammerwatch is a rogue-lite action-adventure. Explore and battle your way through procedurally generated levels on your own or with up to 3 friends.. Genres: Action, Indie, RPG. Steamspy_tags: RPG, Indie, Rogue-lite. Categories: Single-player, Multi-player, Online Multi-Player, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Includes level editor",0.7973819009675583
677160,We Were Here Too,"Game: We Were Here Too. Description: As your final hour approaches, a large structure looms up in the distance, towering above the relentless storm. Discover the truth behind this dark castle in a communication-based, cooperative puzzle adventure.. Genres: Adventure, Casual, Indie. Steamspy_tags: Puzzle, Online Co-Op, Adventure. Categories: Multi-player, Online Multi-Player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud",0.7781629116117851
677340,The Colonists,"Game: The Colonists. Description: Build a new home for your team of robots as they begin a new life for themselves on a distant planet where they can fulfil their ultimate dream: to be human.. Genres: Indie, Strategy. Steamspy_tags: Strategy, Indie, City Builder. Categories: Single-player, Steam Trading Cards, Steam Cloud",0.8126888217522659
677480,Outpost Zero,"Game: Outpost Zero. Description: Outpost Zero blends the genres of Multiplayer Base Building Survival and Simulation games in a Sci-Fi universe. On a lawless alien world, robotic scouts are tasked with building an Outpost for human colonists. Command AI minions, colonize the planet, and survive the perils of Gaiya.. Genres: Action, Adventure, Indie, Simulation, Early Access. Steamspy_tags: Early Access, Action, Adventure. Categories: Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op",0.6976127320954907
678800,SAS: Zombie Assault 4,"Game: SAS: Zombie Assault 4. Description: Purge the undead! Intense action-shooter with deep rpg elements, including upgradeable guns and armor, unique class skills, and class special abilities. Entire game can be played single player or as a 4-player online co-op game, including PvP events like Last Man Standing.. Genres: Action, Free to Play, RPG. Steamspy_tags: Free to Play, Multiplayer, Zombies. Categories: Single-player, Online Multi-Player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases, Steam Leaderboards",0.8063393892539621
678950,DRAGON BALL FighterZ,"Game: DRAGON BALL FighterZ. Description: DRAGON BALL FighterZ is born from what makes the DRAGON BALL series so loved and famous: endless spectacular fights with its all-powerful fighters.. Genres: Action. Steamspy_tags: Fighting, Anime, Action. Categories: Single-player, Multi-player, Online Multi-Player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud",0.8218024399842582
679260,Bus Driver Simulator 2019,"Game: Bus Driver Simulator 2019. Description: Try on the role of a driver of a passenger bus. Take a ride in a real city, strictly following the schedule.. Genres: Indie, Racing, Simulation, Early Access. Steamspy_tags: Early Access, Simulation, Indie. Categories: Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support",0.5620805369127517
679400,Relik,"Game: Relik. Description: Solve classic puzzles and design your own. Sharpen your mind and test your wits against other players.. Genres: Free to Play, Indie, Strategy, Early Access. Steamspy_tags: Early Access, Free to Play, Indie. Categories: Single-player, Multi-player, Online Multi-Player, Steam Trading Cards, In-App Purchases",0.8827586206896552
680320,The Heiress,"Game: The Heiress. Description: How will life of Alice turn out? Will she redeem her noble name and life? Or will she just abandon herself and become a sex tool? Will she become something evil, or remain a virgin to her Good End? All of that is for you to decide!. Genres: Adventure, Indie, RPG. Steamspy_tags: Nudity, Sexual Content, RPG. Categories: Single-player, Steam Trading Cards, Steam Cloud",0.8729388942774006
680360,Regions Of Ruin,"Game: Regions Of Ruin. Description: Regions of Ruin is a 2D pixel side-scrolling RPG with town-building, where you explore, fight and build into an open world that progressively challenges you and your settlement, and threatens the extinction of the dwarven race.. Genres: Action, Adventure, Indie, RPG, Simulation, Strategy. Steamspy_tags: RPG, Adventure, Indie. Categories: Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud",0.8616600790513834
680690,Kama Bullet Heritage,"Game: Kama Bullet Heritage. Description: You play for Kama the younger, the son of Kama Bullet. Your father was killed by the Magician Lezgin, you must find and take revenge on Lezgin, your awaits an incredible journey.. Genres: Violent, Gore, Action, Adventure, Indie. Steamspy_tags: Action, Adventure, Indie. Categories: Single-player, Partial Controller Support",0.6166666666666667
680980,HEADLINER,"Game: HEADLINER. Description: Short, thought-provoking adventure where you are a News Editor and decide what stories get published, set in a fictional city where most people are genetically modified. Multiple unique endings let you share your story and see what the Headliner before you did.. Genres: Adventure, Indie. Steamspy_tags: Indie, Adventure, Multiple Endings. Categories: Single-player, Steam Achievements, Steam Trading Cards, Captions available",0.7425742574257426
681390,ZomDay,"Game: ZomDay. Description: As zombie crisis broke out around the world,you will play one of the warrior of S.E.A.T(Special Event Action Team)to fight against the zombies all over the world.ZomDay is a fast pace VR shooting game contains multi-player mod,exciting Boss fight,character perk and hardcore weapon system.. Genres: Action, Indie, RPG, Early Access. Steamspy_tags: Early Access, Violent, Zombies. Categories: Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Steam Cloud, Steam Leaderboards",0.894484412470024
682130,Discord Bot Maker,"Game: Discord Bot Maker. Description: Discord Bot Maker is a powerful bot development tool for the #1 text and voice chat service for gamers: Discord. With this tool, you and your teammates can take your social experience to the next level!. Genres: Utilities, Web Publishing. Steamspy_tags: Utilities, Web Publishing, Robots. Categories: Steam Achievements",0.8103448275862069
682290,Zeus' Battlegrounds,"Game: Zeus' Battlegrounds. Description: Fight like a Demigod! Zeus' Battlegrounds is a free-to-play Battle Royale game set in the time of Olympus and the Greek Gods. Play Solo, Duos or in Teams of up to 4 players, collect Godlike Gear and Legendary Weapons, and prove you are worthy of becoming a God!. Genres: Action, Free to Play, Massively Multiplayer, Early Access. Steamspy_tags: Early Access, Free to Play, Action. Categories: Online Multi-Player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases, Stats",0.5435779816513762
682420,DimensionsVS,"Game: DimensionsVS. Description: DimensionsVS is a chaotic party brawler for 1 to 4 players online or locally. Fast-paced and tactical, flashy and over-the-top, challenge your friends in this all new, completely Free to Play platform fighter!. Genres: Action, Free to Play, Indie, Early Access. Steamspy_tags: Early Access, Free to Play, Action. Categories: Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Shared/Split Screen, Partial Controller Support",0.6355140186915887
683320,GRIS,"Game: GRIS. Description: Gris is a hopeful young girl lost in her own world, dealing with a painful experience in her life. Her journey through sorrow is manifested in her dress, which grants new abilities to better navigate her faded reality.. Genres: Adventure, Indie. Steamspy_tags: Atmospheric, Great Soundtrack, Beautiful. Categories: Single-player, Steam Achievements, Full controller support, Steam Cloud",0.9595925864084154
683830,Weable,"Game: Weable. Description: Weable is a neon world where you have to undergo complex and dynamic levels.Weable - in the game you have to reach the goal - the end of the level.. Genres: Action, Casual, Indie. Steamspy_tags: Action, Indie, Casual. Categories: Single-player, Steam Trading Cards",0.847457627118644
683900,RollerCoaster Tycoon® Classic,"Game: RollerCoaster Tycoon® Classic. Description: Create incredible parks in the original rollercoaster sim from Chris Sawyer.. Genres: Simulation, Strategy. Steamspy_tags: Strategy, Simulation, Management. Categories: Single-player, Steam Cloud, Includes level editor",0.7323943661971831
683930,A Wonder,"Game: A Wonder. Description: A WONDER is a 3rd person stealth/puzzle game set in a sunken city. Stuck in the depths of the sea, Alana will have to explore this dormant world in order to reactivate it. In doing so, she must remain hidden from lurking creatures, hostile to any outsider who dares to venture in this derelict place.. Genres: Adventure, Casual, Free to Play, Indie. Steamspy_tags: Free to Play, Adventure, Casual. Categories: Single-player, Full controller support, Commentary available",0.5176470588235295
